"assembly_accession"	"species_taxid"	"taxid"	"organism_name"	"infraspecific_name"	"assembly_level"	"seq_rel_date"	"atcc"	"seq_accession"	"start"	"end"	"seq_len"	"strand"
"4346"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000439.1"	1	497	497	"*"
"4347"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000440.1"	1	299	299	"*"
"4348"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000441.1"	1	263	263	"*"
"4349"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000442.1"	1	304	304	"*"
"4350"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000443.1"	1	410	410	"*"
"4351"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000444.1"	1	337	337	"*"
"4352"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000445.1"	1	654	654	"*"
"4353"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000446.1"	1	135166	135166	"*"
"4354"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000447.1"	1	498	498	"*"
"4355"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000448.1"	1	302	302	"*"
"4356"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000449.1"	1	434	434	"*"
"4357"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000450.1"	1	355	355	"*"
"4358"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000451.1"	1	506	506	"*"
"4359"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000452.1"	1	1284	1284	"*"
"4360"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000453.1"	1	1473	1473	"*"
"4361"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000454.1"	1	26679	26679	"*"
"4362"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000455.1"	1	3014	3014	"*"
"4363"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000456.1"	1	1415	1415	"*"
"4364"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000457.1"	1	656	656	"*"
"4365"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000458.1"	1	1032	1032	"*"
"4366"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000459.1"	1	1417	1417	"*"
"4367"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000460.1"	1	229	229	"*"
"4368"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000461.1"	1	86499	86499	"*"
"4369"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000462.1"	1	185098	185098	"*"
"4370"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000463.1"	1	150806	150806	"*"
"4371"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000464.1"	1	56704	56704	"*"
"4372"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000465.1"	1	100588	100588	"*"
"4373"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000466.1"	1	13495	13495	"*"
"4374"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000467.1"	1	39726	39726	"*"
"4375"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000468.1"	1	38808	38808	"*"
"4376"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000469.1"	1	121060	121060	"*"
"4377"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000470.1"	1	1936	1936	"*"
"4378"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000471.1"	1	1156	1156	"*"
"4379"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000472.1"	1	4902	4902	"*"
"4380"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000473.1"	1	113962	113962	"*"
"4381"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000474.1"	1	2520	2520	"*"
"4382"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000475.1"	1	204899	204899	"*"
"4383"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000476.1"	1	507	507	"*"
"4384"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000477.1"	1	103925	103925	"*"
"4385"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000478.1"	1	314	314	"*"
"4386"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000479.1"	1	258	258	"*"
"4387"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000480.1"	1	612	612	"*"
"4388"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000481.1"	1	19974	19974	"*"
"4389"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000482.1"	1	374	374	"*"
"4390"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000483.1"	1	38086	38086	"*"
"4391"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000484.1"	1	107326	107326	"*"
"4392"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000485.1"	1	332	332	"*"
"4393"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000486.1"	1	472	472	"*"
"4394"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000487.1"	1	91956	91956	"*"
"4395"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000488.1"	1	64971	64971	"*"
"4396"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000489.1"	1	1996	1996	"*"
"4397"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000490.1"	1	288	288	"*"
"4398"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000491.1"	1	1139	1139	"*"
"4399"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000492.1"	1	2825	2825	"*"
"4400"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000493.1"	1	474	474	"*"
"4401"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000494.1"	1	43264	43264	"*"
"4402"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000495.1"	1	640	640	"*"
"4403"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000496.1"	1	425	425	"*"
"4404"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000497.1"	1	752	752	"*"
"4405"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000498.1"	1	29126	29126	"*"
"4406"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000499.1"	1	1596	1596	"*"
"4407"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000500.1"	1	63056	63056	"*"
"4408"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000501.1"	1	7420	7420	"*"
"4409"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000502.1"	1	33403	33403	"*"
"4410"	"GCF_000508365.1"	562	1405292	"Escherichia coli ATCC BAA-2196"	"strain=ATCC BAA-2196"	"Contig"	"2013/12/16"	"ATCC BAA-2196"	"NZ_AYOF01000503.1"	1	135973	135973	"*"
"4411"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000001.1"	1	19196	19196	"*"
"4412"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000002.1"	1	543	543	"*"
"4413"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000003.1"	1	297	297	"*"
"4414"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000004.1"	1	2533	2533	"*"
"4415"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000005.1"	1	48937	48937	"*"
"4416"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000006.1"	1	2599	2599	"*"
"4417"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000007.1"	1	51450	51450	"*"
"4418"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000008.1"	1	8809	8809	"*"
"4419"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000009.1"	1	15483	15483	"*"
"4420"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000010.1"	1	11979	11979	"*"
"4421"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000011.1"	1	100952	100952	"*"
"4422"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000012.1"	1	6309	6309	"*"
"4423"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000013.1"	1	1218	1218	"*"
"4424"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000014.1"	1	2382	2382	"*"
"4425"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000015.1"	1	1052	1052	"*"
"4426"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000016.1"	1	3942	3942	"*"
"4427"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000017.1"	1	616	616	"*"
"4428"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000018.1"	1	205	205	"*"
"4429"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000019.1"	1	2344	2344	"*"
"4430"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000020.1"	1	10621	10621	"*"
"4431"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000021.1"	1	5869	5869	"*"
"4432"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000022.1"	1	5483	5483	"*"
"4433"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000023.1"	1	10734	10734	"*"
"4434"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000024.1"	1	1102	1102	"*"
"4435"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000025.1"	1	1351	1351	"*"
"4436"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000026.1"	1	18966	18966	"*"
"4437"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000027.1"	1	57623	57623	"*"
"4438"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000028.1"	1	282	282	"*"
"4439"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000029.1"	1	399	399	"*"
"4440"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000030.1"	1	730	730	"*"
"4441"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000031.1"	1	2534	2534	"*"
"4442"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000032.1"	1	4629	4629	"*"
"4443"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000033.1"	1	8823	8823	"*"
"4444"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000034.1"	1	429	429	"*"
"4445"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000035.1"	1	864	864	"*"
"4446"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000036.1"	1	7832	7832	"*"
"4447"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000037.1"	1	360	360	"*"
"4448"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000038.1"	1	2217	2217	"*"
"4449"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000039.1"	1	34737	34737	"*"
"4450"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000040.1"	1	20789	20789	"*"
"4451"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000041.1"	1	3376	3376	"*"
"4452"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000042.1"	1	430	430	"*"
"4453"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000043.1"	1	48706	48706	"*"
"4454"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000044.1"	1	36818	36818	"*"
"4455"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000045.1"	1	4668	4668	"*"
"4456"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000046.1"	1	3747	3747	"*"
"4457"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000047.1"	1	2553	2553	"*"
"4458"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000048.1"	1	799	799	"*"
"4459"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000049.1"	1	3550	3550	"*"
"4460"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000050.1"	1	268	268	"*"
"4461"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000051.1"	1	322	322	"*"
"4462"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000052.1"	1	270	270	"*"
"4463"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000053.1"	1	1925	1925	"*"
"4464"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000054.1"	1	9133	9133	"*"
"4465"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000055.1"	1	305	305	"*"
"4466"	"GCF_000508385.1"	562	1405295	"Escherichia coli ATCC BAA-2219"	"strain=ATCC BAA-2219"	"Contig"	"2013/12/16"	"ATCC BAA-2219"	"NZ_AYRW01000056.1"	1	3950	3950	"*"
